,date,year,month,day,content,replies,retweet,likes
340,2019-12-21 08:52:53,2019,12,21,balikpapan ke samarinda kini hubung jalan tol baru panjang kilometer dan nanti di bulan april jadi kilometer jalan tol pertama di pulau kalimantan ini akan cepat akses masuk ke kawasan inti ibu kota negara yang baru,437,1888,11076
341,2019-12-20 19:36:23,2019,12,20,selamat kerja pak firli bahuri dkk bagai pimpin kpk masa jabat juga selamat tugas pak tumpak panggabean dkk bagai dewan awas kpk moga dapat penuh harap saya harap kita semua tentang kpk yang independen percaya dan,307,1011,7686
342,2019-12-20 17:59:03,2019,12,20,produk lokal yang saya lihat di umkm export brilianpreuneur ini sudah kualitas baik pakai desain tarik tidak tinggal zaman dan pakai bahan alam begitu juga produk makan dan rajin tangan saya optimistis kontribusi umkm pada ekspor bisa tingkat,133,481,4558
343,2019-12-20 11:07:09,2019,12,20,pertama kali ke kabupaten malinau kalimantan utara saya terima pakai dan topi adat dayak kenyah dari tetua serta ketua suku yang sambut saya kemarin rompi hitam hias manikmanik rasa begitu pas untuk saya kena terima kasih,259,936,8922
344,2019-12-20 08:57:20,2019,12,20,selamat pagi ini proyek bangun dam kendali dan salur irigasi kecil di pelosok nunukan kalimantan utara di sisi jalan batas yang kemarin saya kunjung buah proyek padat karya tunai yang kerja warga desa pa api camat krayan,522,1220,11275
345,2019-12-19 19:34:27,2019,12,19,datang dengan sepeda motor dan sepatu masih lumur lumpur saya sempat mampir dan dialog dengan beberapa tani desa pa api di nunukan kalimantan utara siang tadi,2100,1445,14170
346,2019-12-19 16:46:47,2019,12,19,rasa sensasi lain sepeda motor lalu jalan batas transkalimantan hari ini saya susur kurang lebih km jalan di garis batas indonesia dan malaysia itu dan rasa cukup puas jalan batas yang telah selesai bangun adalah km dan masih kerja,627,1654,13633
347,2019-12-19 15:57:33,2019,12,19,terima hormat dari masyarakat dayak lundayeh di nunukan kalimantan utara dengan anugerah gelar adat derayen acang aco terima kasih gelar adat ini tentu tambah motivasi saya juga segenap jajar perintah untuk sama bangun indonesia sampai ke batas,132,730,5452
348,2019-12-19 08:20:40,2019,12,19,terminal tumpang bandara internasional syamsudin noor di kota banjarbaru kalimantan selatan yang saya resmi kemarin benarbenar ubah luas m hampir sembilan kali lebih luas dari terminal lama kapasitas tujuh juta tumpang tiap tahun,266,1173,8443
349,2019-12-18 16:34:34,2019,12,18,ibu kota baru di kalimantan upa bukitbukit hadap ke teluk dan akan punya akses jalan tol ke kota sekitar kawasan ini juga akan sangat hijau tanpa polusi dan tak ada limbah di sana banyak orang jalan kaki naik sepeda atau naik transportasi umum bebas emisi,1300,2271,16400
350,2019-12-18 08:44:30,2019,12,18,kirakira di sekitar tempat saya diri di bukit camat paku najam paser utara ini nanti ibu kota negara kita bangun saya harap pada tengah tahun bangun infrastruktur ibu kota yang baru sudah bisa mulai,1453,2622,17373
351,2019-12-17 19:10:26,2019,12,17,jalan tol pertama di pulau kalimantan akhir wujud juga sore ini dari gerbang tol samboja di kuta kartanegara saya resmi tiga seksi tol balikpapansamarinda panjang km jika rampung seluruh bulan april panjang jalan tol ini adalah km,562,2323,13635
352,2019-12-17 12:50:01,2019,12,17,tabik untuk para tokoh masyarakat dan tokoh adat kalimantan timur saya sampai rencana perintah pindah ibu kota negara ke najam paser utara dan kuta kartanegara dengan restu para tokoh tempat insya allah bangun ibu kota baru akan jalan lancar,298,975,7153
353,2019-12-17 10:18:51,2019,12,17,tolak tuju kalimantan timur pagi ini saya hendak tinjau lokasi ibu kota negara di kawasan konsesi hph pt itci di camat paku najam paser utara namun belum itu saya hendak temu para tokoh masyarakat dan resmi jalan tol balikpapansamarinda,387,856,6796
354,2019-12-16 18:41:36,2019,12,16,ibu kota negara akan pindah dari jakarta ke kalimantan ini tidak sekadar pindah kantor sematamata tapi lebih luas dari itu pindah ibu kota tanda ubah budaya sistem kerja serta cepat transformasi ekonomi,898,2084,13292
355,2019-12-16 14:27:00,2019,12,16,tahun kita akan jadi tuan rumah piala dunia u sambut helat besar sepak bola itu saya minta jajar urus pssi untuk siap promosi acara transportasi akomodasi stadion dll ingat ini event yang tidak mudah kita dapat,361,1368,10057
356,2019-12-16 10:46:12,2019,12,16,ganti tahun tinggal dua pekan lagi jelang hari natal dan tahun baru ini perintah hendak pasti tiga hal sedia pangan dan stabilitas harga bahan pokok layan transportasi lama harihari libur itu serta situasi dan kondisi aman yang kondusif,340,1000,8568
357,2019-12-14 11:43:24,2019,12,14,unesco tetap tradisi pencak silat bagai waris budaya takbenda untuk manusia pencak silat bukan sekadar olahraga bela diri tapi juga waris budaya yang kandung falsafah spiritualitas dan seni ini buah hormat dunia bagi tradisi dan budaya kita,339,1919,12590
358,2019-12-13 18:40:24,2019,12,13,jalan tol layang ini urai padat kendara di jalur jakartabekasicikarang dengan jalur jarak jauh seperti cirebon bandung semarang dan surabaya anda yang hendak libur akhir tahun di kotakota itu selamat nikmat japek ii jalan tol layang jakartacikampek,470,1669,11852
359,2019-12-13 08:22:22,2019,12,13,jalan tol layang jakartacikampek sudah rampung di sisi jalan ini juga tengah garap proyek lrt jabodebek dan kereta cepat jakartabandung insya allah rampung akhir kita bangun sama untuk kejar tinggal tingkat daya saing cepat dan efisiensi,437,1434,10879
360,2019-12-12 18:10:58,2019,12,12,selesai sudah bangun jalan tol layang jakartacikampek atau japek ii proses rumit bangun jalan tol layang km di atas jalan yang tetap buka di sisi ada bangun lrt dan kereta cepat japek ii bisa lalu belum libur natal dan tahun baru,679,2238,15319
361,2019-12-12 14:53:39,2019,12,12,pt isuzu astra motor indonesia lepas ekspor perdana isuzu traga pagi ini di kawasan industri suryacipta karawang timur saya hadir karena ini yang harap oleh perintah dorong ekspor seraya cari jalan untuk kurang impor,169,673,6023
362,2019-12-12 09:18:46,2019,12,12,salah satu sumbang besar defisit transaksi jalan adalah impor bahan baku dukung industri tahun ini saja dari total impor januarioktober besi baja saja usd miliar ruang investasi bagi industri substitusi barang impor harus buka selebarlebarnya,670,849,8099
363,2019-12-11 17:05:16,2019,12,11,lima tahun akhir perintah telah kucur anggar untuk program dana desa besar rp triliun bagaimana lanjut tetap lanjut bahkan makin tingkat tahun anggar bagi dana desa besar rp triliun naik dua triliun dari tahun ini,664,1591,11168
364,2019-12-10 19:29:52,2019,12,10,siapa bilang kartu prakerja program gaji anggur itu keliru kartu prakerja ini bantu biaya latih vokasi bagi cari kerja tahun ke atas dan tidak sedang dalam didik formal juga para kerja aktif dan yang kena phk yg butuh tingkat kompetensi,1017,2787,13997
365,2019-12-10 08:20:39,2019,12,10,puluh juta laku umkm di indonesia perlu dukung untuk kembang saya minta jajar perintah untuk beri ruang lebih besar kepada umkm di sentrasentra ekonomi baru umkm juga harus libat isi rantai pasok sektor konstruksi otomotif hingga telekomunikasi,287,732,6526
366,2019-12-09 15:03:25,2019,12,9,ingat hari antikorupsi dunia hari ini dengan saksi drama tentang anak sekolah dan jual bakso di smkn jakarta pesan sederhana perilaku korupsi kecil apa pun tidak boleh tahu anda siapa jual bakso dan anak sekolah di pentas itu,1217,3591,18404
367,2019-12-09 12:40:13,2019,12,9,mari biasa diri dengan nilainilai integritas dan jujur semenjak dini jadi bagai budaya kerja dan budaya hari kita hindar korupsi dari yang sekecilkecilnya,935,2170,11347
368,2019-12-09 08:44:49,2019,12,9,menang kompetisi dan junjung sportivitas itu penting tapi manusia di atas segala apresiasi saya untuk roger casugay selancar filipina yang lepas sempat raih emas demi tolong atlet indonesia yang jatuh dalam lomba salam hormat dari indonesia,740,5935,27726
369,2019-12-07 18:21:07,2019,12,7,balada si anak desa,765,7381,32054
370,2019-12-07 07:53:49,2019,12,7,panjang hanya km tapi jalan tol kunciranserpong ini penting karena jadi jalur alih kendara utama kendara berat dari tol dalam kota jakarta dan jorr i yang padat ruas ini bagi dari jorr ii panjang km yang rencana rampung seluruh tahun,265,857,7723
371,2019-12-06 15:16:44,2019,12,6,ibu inah dan putri telah tunggu dan sambang lokasi kunjung saya di banten dari sekitar helipad lokasi resmi pabrik sampai di halaman masjid akhir ingin ibu inah wujud kami temu salam dan bincang di depan rumah makan terima kasih,774,2268,17126
372,2019-12-06 14:57:15,2019,12,6,apresiasi atas investasi oleh pt chandra asri petrochemical yang bangun pabrik baru di cilegon dan saya resmi hari ini pabrik sebut produksi polietilena investasi bidang ini harus terus beri ruang kapasitas produksi nasional belum penuh butuh domestik,147,596,4981
373,2019-12-06 11:10:23,2019,12,6,tinjau layan di rsud cilegon pagi ini sama dengan dua rs di lampung dan subang belum bagi besar pasien di sini tanggung bpjs tentu banyak yang fasilitas perlu baik tapi itu tugas perintah daerah bagai milik hampir semua rs umum,204,560,5406
374,2019-12-06 09:29:10,2019,12,6,dari bogor pagi ini saya tuju provinsi banten dengan helikopter kunjung hanya hari tapi dengan agam acara dari resmi pabrik tinjau program bina ekonomi keluarga sejahtera mekaar sampai resmi jalan tol jorr ii ruas kunciranserpong selamat pagi,261,729,7252
375,2019-12-05 09:39:23,2019,12,5,terima kasih ini hormat bukan untuk saya sematamata tapi untuk indonesia,1385,6162,28917
376,2019-12-04 19:06:58,2019,12,4,rapat batas di jakarta sore tadi bahas kelola cadang beras perintah kepada jajar kait saya harap data produksi beras yang betulbetul riil dan konsolidasi sehingga kita milik pegang data yang kuat belum ambil putus,519,653,6628
377,2019-12-04 11:42:30,2019,12,4,ketat saing global bisa kita hadap dengan tumpu pada unggul sdm di situ peran kaum ibu didik generasi kualitas dan budi pekerti kuasa ilmu tahu dan teknologi dsb sdm unggul dan hebat lahir dari ibu dan keluarga yang hebat pula,163,493,4440
378,2019-12-04 11:14:46,2019,12,4,kita hadir pancasila lalu olahraga musik dan film tidak masalah kita nebeng didi kempot titip sama sad boy dan sad girl jadi bagi sahabat ambyar atau titip satu lirik di pamer bojo tidak apaapa demi nilainilai pancasila yang jangkau generasi muda,208,531,3365
379,2019-12-04 11:13:50,2019,12,4,bagaimana tanam pancasila kepada generasi muda indonesia kini saya saran manfaat medium suka mereka lalu whatsapp sampai line video di youtube hingga media sosial kita banjir dengan narasi pancasila agar tidak salip ideologi lain di medium itu,530,1060,8056
380,2019-12-03 19:08:48,2019,12,3,di dalam program kis kip pkh misal ada pancasila yaitu peri manusia di dalam bbm satu harga ada adil sosial di dalam bangun infrastruktur ada satu semua pihak hendak tampak rasa ideologi pancasila dalam bijak dan regulasi,623,1045,8038
381,2019-12-03 17:08:38,2019,12,3,disabilitas bukan halang orang untuk ajar untuk kerja untuk maju mari beri laku dan sempat yang sama pada saudarasaudara kita sandang disabilitas untuk bersamasama bangun bangsa selamat hari disabilitas internasional,151,1163,8514
382,2019-12-03 08:04:29,2019,12,3,jelang akhir tahun ini bangun jalan tol trans sumatra tetap jalan panjang total kilometer belah pulau sumatra dari lampung sampai aceh dan target selesai tahun hingga akhir ini tol trans sumatra yang operasi adalah km,408,1347,9575
383,2019-12-02 16:20:28,2019,12,2,saya adalah produk pilih langsung dasar uud pasca reformasi posisi saya jelas tak tuju dengan usul masa jabat presiden tiga periode usul itu jerumus saya saat ini lebih baik kita konsentrasi lewat tekan eksternal yang tidak mudah selesai,1837,3891,19399
384,2019-12-02 10:18:33,2019,12,2,perintah tengah bangun kampus universitas islam internasional indonesia di depok jawa barat bagai proyek strategis nasional bangun kampus ini harap selesai desember saya harap uiii jadi kampus masa depan bagi kaji dan teliti adab islam,1078,2388,14670
385,2019-12-01 08:44:12,2019,12,1,saya harap nanti di akhir tahun semua infrastruktur calendar of event produk ekonomi kreatif dan cenderamata yang akan dukung destinasi wisata baru ini akan selesai begitu selesai kita promosi besarbesaran wisatawan yang datang akan promosi sendiri,215,869,6717
386,2019-12-01 08:43:22,2019,12,1,kita sudah punya bal sekarang kita kembang bal baru lima di antara kita kebut dalam dua tahun ini lima adalah mandalika labu bajo borobudur danau toba dan manado segmen dari yang super premium medium untuk ramairamai juga wisata khusus,923,3716,17331
387,2019-11-30 13:01:26,2019,11,30,lama lima hari november kemarin saya ke bus korea selatan hadir rangkai ktt aseanrok serta temu para ilmuwan indonesia di negara itu saya juga ke kota ulsan unjung pabrik hyundai yang tahun depan akan bangun pabrik di cikarang jawa barat,205,524,4518
388,2019-11-30 10:39:13,2019,11,30,medali emas pertama indonesia di sea games ke filipina datang dari tim polo air putra ini juga emas pertama polo air putra sejak keikutsertaan indonesia di sea gamesindonesia henti dominasi singapura yang kali untun raih medali emas di sea games selamat,326,2133,14076
389,2019-11-30 08:15:57,2019,11,30,program mekaar bina ekonomi keluarga sejahtera makin mekar di subang jawa barat ibuibu serta program ini penuh optimisme mereka bisa jaga percaya kelola dana pinjam tanpa agun dari pnm untuk usaha mikro pesan saya satu jaga percaya itu,203,559,5776
390,2019-11-29 17:56:43,2019,11,29,ini jalan akses labuh patimban di subang jawa barat ada di desa kotasari panjang jalan nontol ini km yang km di antara upa jalan layang kira selesai juni jalan akses ini kian lengkap bila jalan tol km dari cipali juga sudah bangun,171,457,3995
391,2019-11-29 17:23:41,2019,11,29,proyek bangun labuh patimban di subang jawa barat jalan baik akses jalan nontol ke sini hampir selesai labuh besar dengan luas area ha sampai selesai tahun investasi bisa rp triliun labuh ini rencana khusus untuk ekspor otomotif,130,536,4911
392,2019-11-29 16:33:08,2019,11,29,tiba di subang jawa barat pagi ini saya datang rsud subang saya ingin tahu langsung layan bpjs sehat apa ada hampir semua pasien yang saya temu guna kartu indonesia sehat bagi besar adalah terima bantu iur sisa serta mandiri,220,462,4606
393,2019-11-29 11:37:01,2019,11,29,pertama harus mampu tahan di tengah sulit yang timpa diri dua cari sumber baru yang dapat dukung upaya untuk tetap tahan tiga tetap optimistis dalam hadap bagai tekan tekan eksternal ini memang tidak mudah tapi kita bisa lalu,152,269,2562
394,2019-11-29 11:36:18,2019,11,29,hadap ketidakpastian global kita patut kaca pada film cast away tentang chuck noland tumpang pesawat kargo yang jatuh di samudra pasifik ia selamat tapi dampar di buah pulau tak hun chuck hasil sikap ketidakpastian di pulau itu cara,754,623,5609
395,2019-11-29 09:00:18,2019,11,29,inovasi teknologi buat yang lambat dan ruwet jadi sederhana dan cepat masuk kerjakerja notaris yang muara pada mudah usaha di indonesia perintah dukung dengan bangun palapa ring jalan tol internet yang hubung seluruh kota dan kabupaten,271,552,4992
396,2019-11-28 19:00:10,2019,11,28,puluh tahun defisit transaksi jalan tidak pernah bisa kita selesai ekspor kita gantung pada komoditas mentah impor besar minyak dan gas dll ke depan satu yang perlu kita laku hilir industrialisasi dari sumber daya alam kita,1190,1102,9951
397,2019-11-28 17:20:20,2019,11,28,memang semua negara tekan oleh kondisi eksternal dari soal tumbuh ekonomi global perang dagang masalahmasalah di amerika latin timur tengah brexit sampai yang dekat yaitu hong kong yang tidak selesaiselesai ada jumlah tantang tapi kita tetap,109,271,2560
398,2019-11-28 17:16:13,2019,11,28,di antara negara g tumbuh ekonomi indonesia peringkat tiga telah india dan china tahun ini mungkin inflasi jaga angka miskin tinggal satu digit jadi cermat angkaangka ini jangan sampai kita selalu lihat tekan,488,740,5804
399,2019-11-28 08:50:38,2019,11,28,banyak atlet indonesia akan laga di sea games xxx di filipina november desember pada asi games indonesia peringkat empat di sea games lalu peringkat lima maka di filipina nanti indonesia harus masuk dalam dua besar siap selamat tanding,564,1192,9785
400,2019-11-27 08:30:21,2019,11,27,saya unjung pabrik hyundai motor company di kota ulsan korea selatan kemarin hyundai akan tanam investasi sekitar usd milyar di indonesia dengan bangun pabrik di daerah jawa barat awal tahun,853,1883,14489
401,2019-11-26 17:34:04,2019,11,26,tiga puluh tahun mitra aseankorea selatan ingat dalam ktt aseanrok di bus hari ini saya usul tahun ke depan kerja sama aseanrok fokus pada bidang dagang investasi didik riset dan teknologi ekonomi kreatif dan energi baru,146,568,5584
402,2019-11-26 16:56:49,2019,11,26,selamat pagi ini pandang pantai haeundae dengan pasir putih dari balik jendela kaca westin chosun hotel bus saya temu presiden korea selatan moon jaein di hotel ini kemarin di selasela ktt aseanrok,339,1372,11540
403,2019-11-25 20:27:30,2019,11,25,forum aseanrepublic of korea ceo summit gelar di bus hari ini saya hadir dan bicara tentang peluang dan tantang yang kita hadap di era disrupsi yang tidak makin ringan berani ambil terobos besar di era ini jadi opsi satusatunya untuk jadi menang,175,756,7084
404,2019-11-25 15:17:04,2019,11,25,perintah mulai tata kembang riset dan inovasi di tanah air salah satu kembang badan riset dan inovasi nasional kelak balaibalai lembaga teliti dan riset kita yang diri sendirisendiri semua masuk ke dalam rumah besar itu,155,601,5743
405,2019-11-25 14:51:07,2019,11,25,temu para teliti dan ilmuwan indonesia yang kini di korea selatan mereka sampai gagas soal strategi riset dan inovasi yang lebih efektif dan efisien untuk indonesia misal bentuk universitas riset indonesia dll masuk mereka jadi inspirasi perintah,231,817,7502
406,2019-11-25 12:30:03,2019,11,25,dunia kembang dan ubah cepat teknologi kian mutakhir dan di tengah ubah itu para guru tuntut untuk tidak sekadar ajar tetapi juga bentuk karakter anak bangsa dengan budi pekerti toleransi dan nilainilai baik guru adalah gerak indonesia maju,492,2840,15735
407,2019-11-25 08:24:29,2019,11,25,bangun infrastruktur telah cipta juta lapang kerja muncul titiktitik tumbuh ekonomi baru dan adab baru infrastruktur adalah wujud adil sosial bagi seluruh rakyat indonesia mari lari sama kejar maju kita sudah mulai,789,1322,9142
408,2019-11-24 18:56:45,2019,11,24,unjung desa gamcheon machu picchunya bus siang tadi dulu gamcheon adalah kampung kumuh letak di lereng gunung yang curam lalu desa ini benah tata daya jadi gamcheon culture village tuju wisata yang ramai patut jadi inspirasi,679,2081,16677
409,2019-11-24 10:59:23,2019,11,24,temu saya dalam gambar ini ada jurnalis juru kamera dan orangorang yang tengah helaihelai sertifikat tanah terbit kita cepat semenjak tiga tahun akhir sejak daftar bidang tanah di indonesia tingkat lebih puluh kali lipat dari belum,3967,3055,17197
410,2019-11-23 14:02:06,2019,11,23,tolak tuju bus korea selatan siang ini untuk hadir acara ktt aseanrok temu bilateral dengan presiden moon jaein dan beberapa ceo korea selatan di bus saya juga akan temu kelompok ilmuwan muda indonesia di negara itu selamat akhir pekan,538,1195,11426
411,2019-11-23 08:30:38,2019,11,23,lima tahun mukim di bogor saya kian nikmat kaya kuliner kota ini begitu banyak rumah makan modern dan tradisional dengan resep dunia atau nusantara ini tiga di antara baik yang pernah saya undang ke istana atau saya yang datang ke sana,435,2112,14242
412,2019-11-22 19:59:44,2019,11,22,indonesia harus jadi buah kuat regional yang segani salah satu ya dengan kuat alat utama sistem senjata yang modern sekaligus kuat industri tahan di dalam negeri kalau pun harus impor jangan beli alutsista yang teknologi sudah usang,372,821,7873
413,2019-11-22 08:42:13,2019,11,22,sampai akhir oktober kemarin total serta bpjs sehat capai lebih dari juta orang dari jumlah itu juta jiwa subsidi oleh perintah karena itu tata kelola bpjs sehat harus terus benah dan baik untuk atas soal defisit saat ini,473,870,7005
414,2019-11-21 20:23:18,2019,11,21,tujuh anak muda ini adalah jembatan saya ke anakanak muda para santri para diaspora bagai staf khusus mereka jadi teman diskusi saya tiap bulan tiap minggu atau tiap hari sama mereka saya bisa cari cara out of the box yang lompat kejar,1044,4470,23226
415,2019-11-21 09:49:43,2019,11,21,ekspor tambang kita memang kontribusi besar pada neraca dagang tapi dunia sudah tuju energi ramah lingkung hilir produk tambang harus laku dengan ekspor hasil olah tambang tengah jadi atau barang jadi akan ada nilai tambah yang lebih besar,261,791,7450
416,2019-11-20 17:42:52,2019,11,20,delegasi bisnis japan indonesia association datang ke istana pimpin mantan pm jepang fukuda yasuo di dalam ikut serta bisnis besar seperti pimpin tokyo gas daihatsu motor dan toyota kami bahas proyek masela labuh patimban dan kerja sama lain dua negara,167,509,5475
417,2019-11-20 16:37:48,2019,11,20,saya terima surat percaya dari duta besar luar biasa dan kuasa penuh lbbp dari negara sahabat pagi ini di ruang kredensial istana merdeka puluh duta besar di antara keduduk di jakarta dan empat lain di kota beijing kuala lumpur dan new delhi,160,593,6346
418,2019-11-18 12:32:42,2019,11,18,infrastruktur itu bukan sekadar modal kita saing bangun infrastruktur juga cipta lapang kerja titiktitik tumbuh ekonomi baru adab baru serta wujud layan publik infrastruktur juga adalah wujud adil sosial bagi seluruh rakyat indonesia,343,860,7140
419,2019-11-18 08:45:45,2019,11,18,lepas resmi jalan tol transsumatra ruas terbanggi besar pematang panggang kayu agung di lampung jumat lalu saya langsung jajal jalan tol ini dari km ke bandara radin inten ii jauh km saya tempuh tak sampai dua jam anda pun sudah bisa lewat,431,1799,12831
420,2019-11-17 09:10:38,2019,11,17,berani coba berani ubah,699,9492,36196
421,2019-11-16 09:41:15,2019,11,16,dengan asa senang dan bahagia saya sampai lahir cucu saya cucu tiga la lembah manah pada hari jumat november di rumah sakit pku muhammadiyah surakarta moga ia kelak tumbuh jadi anak yang baik sehat dan bakti terima kasih,2327,6915,43655
422,2019-11-15 16:49:36,2019,11,15,jalan tol transsumatra ruas terbanggi besarpematang panggangkayu agung panjang km saya resmi siang tadi sekarang sila perintah daerah sambung jalan tol ini ke kawasan wisata sentrasentra ikan kebun tani atau zonazona industri,304,1199,9145
423,2019-11-15 13:30:38,2019,11,15,tiba di lampung untuk kunjung hari pagi ini saya ambil jalan di luar jadwal datang rsud dr h abdul moeloek bandar lampung saya ingin pantau cara langsung jalan layan di rumah sakit perintah itu,231,642,5889
424,2019-11-15 08:16:48,2019,11,15,telah bangun infrastruktur dan kemudian bangun sdm bangsa ini hadap tahap tiga jadi indonesia bagai pusat inovasi dan teknologi tahapantahapan itu harus lalu belum indonesia transformasi jadi negara maju siapa pun pimpin,130,637,4773
425,2019-11-15 08:15:32,2019,11,15,bangun infrastruktur tetap kita lanjut dalam lima tahun datang tetapi dengan prioritas yang sedikit beda infrastruktur ini mulai hubung misal jalan tol hubung dengan sentrasentra produksi dan industri yang ada di sekitar,275,1277,9149
426,2019-11-14 20:02:32,2019,11,14,daftar isi laksana anggar dipa daftar alokasi transfer ke daerah dan dana desa tkdd telah saya serah hari ini segera belanja bukan soal realisasi kucur tapi pasti rakyat rasa atau tidak belanjabelanja itu,196,751,5117
427,2019-11-14 17:40:22,2019,11,14,serah daftar isi laksana anggar dipa dan daftar alokasi transfer ke daerah dan dana desa tkdd tahun di jakarta hari ini dipa dan tkdd adalah dokumen apbn yang jadi acu menteri pimpin lembaga dan kepala daerah laksana program bangun,115,593,5429
428,2019-11-14 08:48:31,2019,11,14,salah satu bagi sulit konstruksi jalur lrt jabodebek kerja jembatan bentang panjang yang lengkung m di atas flyover kuningan jaksel sudah sambung selamat kepada adhi karya selamat juga untuk sang ancang ibu arvila delitriana insinyur lulus itb,736,6224,24810
429,2019-11-13 18:49:32,2019,11,13,tega hukum tidak boleh buat kita takut ambil bijak dan inovasi demi maju bangsa justru harus dukung tidak dicaricari salah tegak hukum harus awal dan ingat para ambil putus sejak awal laksana kerja,336,998,8469
430,2019-11-13 08:33:14,2019,11,13,cenderamata dari fotografer di sela pamer foto bangun indonesia yang saya kunjung kemarin di jakarta bingka foto yang bicara lebih banyak dari katakata pamer foto ini tampil karya foto jurnalistik dari fotografer,239,1134,10613
431,2019-11-12 17:29:09,2019,11,12,program kartu prakerja akan luncur oleh perintah dalam beberapa waktu datang lalu kartu ini perintah salur bantu dana latih untuk tingkat terampil dan ahli para lulus atau angkat kerja baru serta para kerja yang alami phk,539,1426,10479
432,2019-11-12 07:59:46,2019,11,12,rangkul peluk salam di antara para pimpin adalah bentuk silaturahmi senantiasa teguh komitmen bangsa negara saudara satu rukun kenapa tidak,404,1381,13777
433,2019-11-11 14:55:03,2019,11,11,pimpin kpu siang ini datang ke istana penuh tentu uu milu bahwa kpu wajib serah lapor laksana milu kepada presiden dan dpr kpu lapor antara lain soal partisipasi pilih kandidat perempuan dan lhkpn jabat pilih dalam milu,150,625,6291
434,2019-11-10 13:27:48,2019,11,10,di antara pusara para pahlawan di taman makam pahlawan kalibata pagi ini jadi wajib kita sama bagai terus untuk terus isi merdeka yang telah mereka juang dengan berantas miskin bodoh belakang senjang dan yang lainlainnya,260,1165,10582
435,2019-11-10 10:55:50,2019,11,10,hari ini mungkin anda tengah nikmat akhir pekan sama keluarga atau santa dengan kawan dan kerabat di selasela itu mari tunduk kepala jenak kenang mereka yang telah mungkin kita semua nikmat damai di alam merdeka ini,272,2916,14222
436,2019-11-10 07:57:46,2019,11,10,nama saya joko widodo panggil jokowi dan nama panggil ini lekat bukan dari saya kecil tapi semenjak kenal bernard chene dia kawan saya orang prancis simak kisah,401,3230,18242
437,2019-11-09 11:31:20,2019,11,9,ingat maulid nabi muhammad saw di jakarta malam hadir para pimpin lembaga tinggi jumlah pimpin ormas islam wakil negara sahabat juga anakanak panti asuh urai hikmah maulid sampai oleh profdrh abdul djamil ma dari uin walisongo semarang,121,918,8108
438,2019-11-09 08:18:19,2019,11,9,nabi muhammad saw adalah manusia panutan yang ubah umat dari utama penting diri sendiri jadi penting sama semangat ubah seperti yang laku rasulullah itu kita teladan dalam bangun indonesia yang lebih baik indonesia yang maju,277,3728,18329
439,2019-11-08 17:36:21,2019,11,8,enam tokoh yang masa hidup juang di bagai bidang dapat gelar pahlawan nasional tahun ini mereka adalah ruhana kuddus sultan himayatuddin muhammad saidi prof dr m sardjito prof kh abdul kahar mudzakkir drhc aa maramis dan kh masjkur,183,1262,9998
440,2019-11-07 13:39:26,2019,11,7,ibu kota seperti apa yang kalian ingin,3927,8544,34302
441,2019-11-07 09:07:05,2019,11,7,bagaimana wujud ibu kota negara yang baru kelak dalam bayang saya buah kota masa depan yang bebas emisi masuk transportasi publik kota yang dinamis dan gembira masyarakat majemuk buka toleran dan hidup gotong royong,685,1484,11856
442,2019-11-06 16:41:11,2019,11,6,buka indonesia banking expo siang ini saya ajak perban nasional untuk turut kontribusi bagi upaya tingkat kelas para laku umkm bankbank jangan hanya biaya yang besarbesar saja jangan lupa ada juta laku umkm di indonesia,224,656,5930
443,2019-11-06 08:56:29,2019,11,6,satu rangkai kereta lrt jabodebek telah kirim pt inka persero bulan lalu untuk jalan uji coba di jalur lrt cibuburcawang jika rampung nanti akan ada rangkai kereta lrt yang layan jalur layang cawangcibubur cawangdukuh atas dan cawangbekasi timur,1024,5608,26057
444,2019-11-05 15:58:05,2019,11,5,manajemen besar didik di tanah air harus kelola dengan teknologi tanpa geser tuju didik kita yaitu bangun karakter dan jati diri bangsa kita juga butuh figur yang berani dobrak rutinitas monoton untuk hasil lompat maju dalam didik itu,533,1509,11138
445,2019-11-05 07:54:20,2019,11,5,kita tidak ingin kawasan asia tenggara jadi tempat buang limbah bahan bahaya dan racun di bangkok kemarin saya harap kerja sama negaranegara lain di dunia untuk cegah kirim ilegal limbah b sesuai sepakat internasional,268,1147,10720
446,2019-11-04 12:58:26,2019,11,4,hadir ktt asean plus three di bangkok pagi ini di hadap para pimpin negara asean pm jepang shinzo abe presiden korsel moon jaein dan pm tiongkok li keqiang saya sampai penting saling percaya dan soliditas apt demi stabilitas kawasan,221,633,6854
447,2019-11-03 21:25:16,2019,11,3,di sela ktt asean di bangkok saya juga gelar temu bilateral dengan direktur laksana imf kristalina georgieva kami diskus kena situasi ekonomi dunia yang alami lambat meski turut kristalina kondisi asean masih jauh lebih baik,179,618,6564
448,2019-11-03 13:13:57,2019,11,3,temu bilateral dengan sekjen pbb ant nio guterres di bangkok kemarin kami bahas isu krisis manusia di rakhine state myanmar dan palestina seraya tawar kontribusi indonesia bagi selesai masalah yang tidak mudah itu,200,674,6310
449,2019-11-03 08:25:52,2019,11,3,jersey warna biru nomor punggung dari fifa untuk indonesia di acara penandatanganan mou antara asean dan fifa di bangkok malam pimpin negara asean lain dapat jersey nomor dan tahu anda mengapa indonesia dapat nomor,1029,1785,12625
